,countries,Names
1327,Japanese,Fukusaku
1328,Japanese,Fukushima
1329,Japanese,Fukuyama
1330,Japanese,Fukuzawa
1331,Japanese,Fumihiko
1332,Japanese,Funabashi
1333,Japanese,Funaki
1334,Japanese,Funakoshi
1335,Japanese,Furusawa
1336,Japanese,Fuschida
1337,Japanese,Fuse
1338,Japanese,Futabatei
1339,Japanese,Fuwa
1340,Japanese,Gakusha
1341,Japanese,Genda
1342,Japanese,Genji
1343,Japanese,Gensai
1344,Japanese,Godo
1345,Japanese,Goto
1346,Japanese,Gushiken
1347,Japanese,Hachirobei
1348,Japanese,Haga
1349,Japanese,Hagino
1350,Japanese,Hagiwara
1351,Japanese,Hama
1352,Japanese,Hamacho
1353,Japanese,Hamada
1354,Japanese,Hamaguchi
1355,Japanese,Hamamoto
1356,Japanese,Hanabusa
1357,Japanese,Hanari
1358,Japanese,Handa
1359,Japanese,Hara
1360,Japanese,Harada
1361,Japanese,Haruguchi
1362,Japanese,Hasegawa
1363,Japanese,Hasekura
1364,Japanese,Hashimoto
1365,Japanese,Hasimoto
1366,Japanese,Hatakeda
1367,Japanese,Hatakeyama
1368,Japanese,Hatayama
1369,Japanese,Hatoyama
1370,Japanese,Hattori
1371,Japanese,Hayakawa
1372,Japanese,Hayami
1373,Japanese,Hayashi
1374,Japanese,Hayashida
1375,Japanese,Hayata
1376,Japanese,Hayuata
1377,Japanese,Hida
1378,Japanese,Hideaki
1379,Japanese,Hideki
1380,Japanese,Hideyoshi
1381,Japanese,Higashikuni
1382,Japanese,Higashiyama
1383,Japanese,Higo
1384,Japanese,Higoshi
1385,Japanese,Higuchi
1386,Japanese,Hike
1387,Japanese,Hino
1388,Japanese,Hira
1389,Japanese,Hiraga
1390,Japanese,Hiraki
1391,Japanese,Hirano
1392,Japanese,Hiranuma
1393,Japanese,Hiraoka
1394,Japanese,Hirase
1395,Japanese,Hirasi
1396,Japanese,Hirata
1397,Japanese,Hiratasuka
1398,Japanese,Hirayama
1399,Japanese,Hiro
1400,Japanese,Hirose
1401,Japanese,Hirota
1402,Japanese,Hiroyuki
1403,Japanese,Hisamatsu
1404,Japanese,Hishida
1405,Japanese,Hishikawa
1406,Japanese,Hitomi
1407,Japanese,Hiyama
1408,Japanese,Hohki
1409,Japanese,Hojo
1410,Japanese,Hokusai
1411,Japanese,Honami
1412,Japanese,Honda
1413,Japanese,Hori
1414,Japanese,Horigome
1415,Japanese,Horigoshi
1416,Japanese,Horiuchi
1417,Japanese,Horri
1418,Japanese,Hoshino
1419,Japanese,Hosokawa
1420,Japanese,Hosokaya
1421,Japanese,Hotate
1422,Japanese,Hotta
1423,Japanese,Hyata
1424,Japanese,Hyobanshi
1425,Japanese,Ibi
1426,Japanese,Ibu
1427,Japanese,Ibuka
1428,Japanese,Ichigawa
1429,Japanese,Ichihara
1430,Japanese,Ichikawa
1431,Japanese,Ichimonji
1432,Japanese,Ichiro
1433,Japanese,Ichisada
1434,Japanese,Ichiyusai
1435,Japanese,Idane
1436,Japanese,Iemochi
1437,Japanese,Ienari
1438,Japanese,Iesada
1439,Japanese,Ieyasu
1440,Japanese,Ieyoshi
1441,Japanese,Igarashi
1442,Japanese,Ihara
1443,Japanese,Ii
1444,Japanese,Iida
1445,Japanese,Iijima
1446,Japanese,Iitaka
1447,Japanese,Ijichi
1448,Japanese,Ijiri
1449,Japanese,Ikeda
1450,Japanese,Ikina
1451,Japanese,Ikoma
1452,Japanese,Imada
1453,Japanese,Imagawa
1454,Japanese,Imai
1455,Japanese,Imaizumi
1456,Japanese,Imamura
1457,Japanese,Imoo
1458,Japanese,Ina
1459,Japanese,Inaba
1460,Japanese,Inao
1461,Japanese,Inihara
1462,Japanese,Ino
1463,Japanese,Inoguchi
1464,Japanese,Inokuma
1465,Japanese,Inoue
1466,Japanese,Inouye
1467,Japanese,Inukai
1468,Japanese,Ippitsusai
1469,Japanese,Irie
1470,Japanese,Iriye
1471,Japanese,Isayama
1472,Japanese,Ise
1473,Japanese,Iseki
1474,Japanese,Iseya
1475,Japanese,Ishibashi
1476,Japanese,Ishida
1477,Japanese,Ishiguro
1478,Japanese,Ishihara
1479,Japanese,Ishikawa
1480,Japanese,Ishimaru
1481,Japanese,Ishimura
1482,Japanese,Ishinomori
1483,Japanese,Ishiyama
1484,Japanese,Isobe
1485,Japanese,Isoda
1486,Japanese,Isozaki
1487,Japanese,Itagaki
1488,Japanese,Itami
1489,Japanese,Ito
1490,Japanese,Itoh
1491,Japanese,Iwahara
1492,Japanese,Iwahashi
1493,Japanese,Iwakura
1494,Japanese,Iwasa
1495,Japanese,Iwasaki
1496,Japanese,Izumi
1497,Japanese,Jimbo
1498,Japanese,Jippensha
1499,Japanese,Jo
1500,Japanese,Joshuya
1501,Japanese,Joshuyo
1502,Japanese,Jukodo
1503,Japanese,Jumonji
1504,Japanese,Kada
1505,Japanese,Kagabu
1506,Japanese,Kagawa
1507,Japanese,Kahae
1508,Japanese,Kahaya
1509,Japanese,Kaibara
1510,Japanese,Kaima
1511,Japanese,Kajahara
1512,Japanese,Kajitani
1513,Japanese,Kajiwara
1514,Japanese,Kajiyama
1515,Japanese,Kakinomoto
1516,Japanese,Kakutama
1517,Japanese,Kamachi
1518,Japanese,Kamata
1519,Japanese,Kaminaga
1520,Japanese,Kamio
1521,Japanese,Kamioka
1522,Japanese,Kamisaka
1523,Japanese,Kamo
1524,Japanese,Kamon
1525,Japanese,Kan
1526,Japanese,Kanada
1527,Japanese,Kanagaki
1528,Japanese,Kanegawa
1529,Japanese,Kaneko
1530,Japanese,Kanesaka
1531,Japanese,Kano
1532,Japanese,Karamorita
1533,Japanese,Karube
1534,Japanese,Karubo
1535,Japanese,Kasahara
1536,Japanese,Kasai
1537,Japanese,Kasamatsu
1538,Japanese,Kasaya
1539,Japanese,Kase
1540,Japanese,Kashiwagi
1541,Japanese,Kasuse
1542,Japanese,Kataoka
1543,Japanese,Katayama
1544,Japanese,Katayanagi
1545,Japanese,Kate
1546,Japanese,Kato
1547,Japanese,Katoaka
1548,Japanese,Katsu
1549,Japanese,Katsukawa
1550,Japanese,Katsumata
1551,Japanese,Katsura
1552,Japanese,Katsushika
1553,Japanese,Kawabata
1554,Japanese,Kawachi
1555,Japanese,Kawagichi
1556,Japanese,Kawagishi
1557,Japanese,Kawaguchi
1558,Japanese,Kawai
1559,Japanese,Kawaii
1560,Japanese,Kawakami
1561,Japanese,Kawamata
1562,Japanese,Kawamura
1563,Japanese,Kawasaki
1564,Japanese,Kawasawa
1565,Japanese,Kawashima
1566,Japanese,Kawasie
1567,Japanese,Kawatake
1568,Japanese,Kawate
1569,Japanese,Kawayama
1570,Japanese,Kawazu
1571,Japanese,Kaza
1572,Japanese,Kazuyoshi
1573,Japanese,Kenkyusha
1574,Japanese,Kenmotsu
1575,Japanese,Kentaro
1576,Japanese,Ki
1577,Japanese,Kido
1578,Japanese,Kihara
1579,Japanese,Kijimuta
1580,Japanese,Kijmuta
1581,Japanese,Kikkawa
1582,Japanese,Kikuchi
1583,Japanese,Kikugawa
1584,Japanese,Kikui
1585,Japanese,Kikutake
1586,Japanese,Kimio
1587,Japanese,Kimiyama
1588,Japanese,Kimura
1589,Japanese,Kinashita
1590,Japanese,Kinoshita
1591,Japanese,Kinugasa
1592,Japanese,Kira
1593,Japanese,Kishi
1594,Japanese,Kiski
1595,Japanese,Kita
1596,Japanese,Kitabatake
1597,Japanese,Kitagawa
1598,Japanese,Kitamura
1599,Japanese,Kitano
1600,Japanese,Kitao
1601,Japanese,Kitoaji
1602,Japanese,Ko
1603,Japanese,Kobayashi
1604,Japanese,Kobi
1605,Japanese,Kodama
1606,Japanese,Koga
1607,Japanese,Kogara
1608,Japanese,Kogo
1609,Japanese,Koguchi
1610,Japanese,Koiso
1611,Japanese,Koizumi
1612,Japanese,Kojima
1613,Japanese,Kokan
1614,Japanese,Komagata
1615,Japanese,Komatsu
1616,Japanese,Komatsuzaki
1617,Japanese,Komine
1618,Japanese,Komiya
1619,Japanese,Komon
1620,Japanese,Komura
1621,Japanese,Kon
1622,Japanese,Konae
1623,Japanese,Konda
1624,Japanese,Kondo
1625,Japanese,Konishi
1626,Japanese,Kono
1627,Japanese,Konoe
1628,Japanese,Koruba
1629,Japanese,Koshin
1630,Japanese,Kotara
1631,Japanese,Kotoku
1632,Japanese,Koyama
1633,Japanese,Koyanagi
1634,Japanese,Kozu
1635,Japanese,Kubo
1636,Japanese,Kubota
1637,Japanese,Kudara
1638,Japanese,Kudo
1639,Japanese,Kuga
1640,Japanese,Kumagae
1641,Japanese,Kumasaka
1642,Japanese,Kunda
1643,Japanese,Kunikida
1644,Japanese,Kunisada
1645,Japanese,Kuno
1646,Japanese,Kunomasu
1647,Japanese,Kuramochi
1648,Japanese,Kuramoto
1649,Japanese,Kurata
1650,Japanese,Kurkawa
1651,Japanese,Kurmochi
1652,Japanese,Kuroda
1653,Japanese,Kurofuji
1654,Japanese,Kurogane
1655,Japanese,Kurohiko
1656,Japanese,Kuroki
1657,Japanese,Kurosawa
1658,Japanese,Kurusu
1659,Japanese,Kusatsu
1660,Japanese,Kusonoki
1661,Japanese,Kusuhara
1662,Japanese,Kusunoki
1663,Japanese,Kuwabara
1664,Japanese,Kwakami
1665,Japanese,Kyubei
1666,Japanese,Maeda
1667,Japanese,Maehata
1668,Japanese,Maeno
1669,Japanese,Maita
1670,Japanese,Makiguchi
1671,Japanese,Makino
1672,Japanese,Makioka
1673,Japanese,Makuda
1674,Japanese,Marubeni
1675,Japanese,Marugo
1676,Japanese,Marusa
1677,Japanese,Maruya
1678,Japanese,Maruyama
1679,Japanese,Masanobu
1680,Japanese,Masaoka
1681,Japanese,Mashita
1682,Japanese,Masoni
1683,Japanese,Masudu
1684,Japanese,Masuko
1685,Japanese,Masuno
1686,Japanese,Masuzoe
1687,Japanese,Matano
1688,Japanese,Matokai
1689,Japanese,Matoke
1690,Japanese,Matsuda
1691,Japanese,Matsukata
1692,Japanese,Matsuki
1693,Japanese,Matsumara
1694,Japanese,Matsumoto
1695,Japanese,Matsumura
1696,Japanese,Matsuo
1697,Japanese,Matsuoka
1698,Japanese,Matsura
1699,Japanese,Matsushina
1700,Japanese,Matsushita
1701,Japanese,Matsuya
1702,Japanese,Matsuzawa
1703,Japanese,Mayuzumi
1704,Japanese,Mazaki
1705,Japanese,Mazawa
1706,Japanese,Mazuka
1707,Japanese,Mifune
1708,Japanese,Mihashi
1709,Japanese,Miki
1710,Japanese,Mimasuya
1711,Japanese,Minabuchi
1712,Japanese,Minami
1713,Japanese,Minamoto
1714,Japanese,Minatoya
1715,Japanese,Minobe
1716,Japanese,Mishima
1717,Japanese,Mitsubishi
1718,Japanese,Mitsuharu
1719,Japanese,Mitsui
1720,Japanese,Mitsukuri
1721,Japanese,Mitsuwa
1722,Japanese,Mitsuya
1723,Japanese,Mitzusaka
1724,Japanese,Miura
1725,Japanese,Miwa
1726,Japanese,Miyagi
1727,Japanese,Miyahara
1728,Japanese,Miyajima
1729,Japanese,Miyake
1730,Japanese,Miyamae
1731,Japanese,Miyamoto
1732,Japanese,Miyazaki
1733,Japanese,Miyazawa
1734,Japanese,Miyoshi
1735,Japanese,Mizoguchi
1736,Japanese,Mizumaki
1737,Japanese,Mizuno
1738,Japanese,Mizutani
1739,Japanese,Modegi
1740,Japanese,Momotami
1741,Japanese,Momotani
1742,Japanese,Monomonoi
1743,Japanese,Mori
1744,Japanese,Moriguchi
1745,Japanese,Morimoto
1746,Japanese,Morinaga
1747,Japanese,Morioka
1748,Japanese,Morishita
1749,Japanese,Morisue
1750,Japanese,Morita
1751,Japanese,Morri
1752,Japanese,Moto
1753,Japanese,Motoori
1754,Japanese,Motoyoshi
1755,Japanese,Munakata
1756,Japanese,Munkata
1757,Japanese,Muraguchi
1758,Japanese,Murakami
1759,Japanese,Muraoka
1760,Japanese,Murasaki
1761,Japanese,Murase
1762,Japanese,Murata
1763,Japanese,Murkami
1764,Japanese,Muro
1765,Japanese,Muruyama
1766,Japanese,Mushanaokoji
1767,Japanese,Mushashibo
1768,Japanese,Muso
1769,Japanese,Mutsu
1770,Japanese,Nagahama
1771,Japanese,Nagai
1772,Japanese,Nagano
1773,Japanese,Nagasawa
1774,Japanese,Nagase
1775,Japanese,Nagata
1776,Japanese,Nagatsuka
1777,Japanese,Nagumo
1778,Japanese,Naito
1779,Japanese,Nakada
1780,Japanese,Nakadai
1781,Japanese,Nakadan
1782,Japanese,Nakae
1783,Japanese,Nakagawa
1784,Japanese,Nakahara
1785,Japanese,Nakajima
1786,Japanese,Nakamoto
1787,Japanese,Nakamura
1788,Japanese,Nakane
1789,Japanese,Nakanishi
1790,Japanese,Nakano
1791,Japanese,Nakanoi
1792,Japanese,Nakao
1793,Japanese,Nakasato
1794,Japanese,Nakasawa
1795,Japanese,Nakasone
1796,Japanese,Nakata
1797,Japanese,Nakatoni
1798,Japanese,Nakayama
1799,Japanese,Nakazawa
1800,Japanese,Namiki
1801,Japanese,Nanami
1802,Japanese,Narahashi
1803,Japanese,Narato
1804,Japanese,Narita
1805,Japanese,Nataga
1806,Japanese,Natsume
1807,Japanese,Nawabe
1808,Japanese,Nemoto
1809,Japanese,Niijima
1810,Japanese,Nijo
1811,Japanese,Ninomiya
1812,Japanese,Nishi
1813,Japanese,Nishihara
1814,Japanese,Nishikawa
1815,Japanese,Nishimoto
1816,Japanese,Nishimura
1817,Japanese,Nishimuraya
1818,Japanese,Nishio
1819,Japanese,Nishiwaki
1820,Japanese,Nitta
1821,Japanese,Nobunaga
1822,Japanese,Noda
1823,Japanese,Nogi
1824,Japanese,Noguchi
1825,Japanese,Nogushi
1826,Japanese,Nomura
1827,Japanese,Nonomura
1828,Japanese,Noro
1829,Japanese,Nosaka
1830,Japanese,Nose
1831,Japanese,Nozaki
1832,Japanese,Nozara
1833,Japanese,Numajiri
1834,Japanese,Numata
1835,Japanese,Obata
1836,Japanese,Obinata
1837,Japanese,Obuchi
1838,Japanese,Ochiai
1839,Japanese,Ochida
1840,Japanese,Odaka
1841,Japanese,Ogata
1842,Japanese,Ogiwara
1843,Japanese,Ogura
1844,Japanese,Ogyu
1845,Japanese,Ohba
1846,Japanese,Ohira
1847,Japanese,Ohishi
1848,Japanese,Ohka
1849,Japanese,Ohmae
1850,Japanese,Ohmiya
1851,Japanese,Oichi
1852,Japanese,Oinuma
1853,Japanese,Oishi
1854,Japanese,Okabe
1855,Japanese,Okada
1856,Japanese,Okakura
1857,Japanese,Okamoto
1858,Japanese,Okamura
1859,Japanese,Okanao
1860,Japanese,Okanaya
1861,Japanese,Okano
1862,Japanese,Okasawa
1863,Japanese,Okawa
1864,Japanese,Okazaki
1865,Japanese,Okazawaya
1866,Japanese,Okimasa
1867,Japanese,Okimoto
1868,Japanese,Okita
1869,Japanese,Okubo
1870,Japanese,Okuda
1871,Japanese,Okui
1872,Japanese,Okuma
1873,Japanese,Okuma
1874,Japanese,Okumura
1875,Japanese,Okura
1876,Japanese,Omori
1877,Japanese,Omura
1878,Japanese,Onishi
1879,Japanese,Ono
1880,Japanese,Onoda
1881,Japanese,Onoe
1882,Japanese,Onohara
1883,Japanese,Ooka
1884,Japanese,Osagawa
1885,Japanese,Osaragi
1886,Japanese,Oshima
1887,Japanese,Oshin
1888,Japanese,Ota
1889,Japanese,Otaka
1890,Japanese,Otake
1891,Japanese,Otani
1892,Japanese,Otomo
1893,Japanese,Otsu
1894,Japanese,Otsuka
1895,Japanese,Ouchi
1896,Japanese,Oyama
1897,Japanese,Ozaki
1898,Japanese,Ozawa
1899,Japanese,Ozu
1900,Japanese,Raikatuji
1901,Japanese,Royama
1902,Japanese,Ryusaki
1903,Japanese,Sada
1904,Japanese,Saeki
1905,Japanese,Saga
1906,Japanese,Saigo
1907,Japanese,Saiki
1908,Japanese,Saionji
1909,Japanese,Saito
1910,Japanese,Saitoh
1911,Japanese,Saji
1912,Japanese,Sakagami
1913,Japanese,Sakai
1914,Japanese,Sakakibara
1915,Japanese,Sakamoto
1916,Japanese,Sakanoue
1917,Japanese,Sakata
1918,Japanese,Sakiyurai
1919,Japanese,Sakoda
1920,Japanese,Sakubara
1921,Japanese,Sakuraba
1922,Japanese,Sakurai
1923,Japanese,Sammiya
1924,Japanese,Sanda
1925,Japanese,Sanjo
1926,Japanese,Sano
1927,Japanese,Santo
1928,Japanese,Saromi
1929,Japanese,Sarumara
1930,Japanese,Sasada
1931,Japanese,Sasakawa
1932,Japanese,Sasaki
1933,Japanese,Sassa
1934,Japanese,Satake
1935,Japanese,Sato
1936,Japanese,Satoh
1937,Japanese,Satoya
1938,Japanese,Sawamatsu
1939,Japanese,Sawamura
1940,Japanese,Sayuki
1941,Japanese,Segawa
1942,Japanese,Sekigawa
1943,Japanese,Sekine
1944,Japanese,Sekozawa
1945,Japanese,Sen
1946,Japanese,Senmatsu
1947,Japanese,Seo
1948,Japanese,Serizawa
1949,Japanese,Shiba
1950,Japanese,Shibaguchi
1951,Japanese,Shibanuma
1952,Japanese,Shibasaki
1953,Japanese,Shibasawa
1954,Japanese,Shibata
1955,Japanese,Shibukji
1956,Japanese,Shichirobei
1957,Japanese,Shidehara
1958,Japanese,Shiga
1959,Japanese,Shiganori
1960,Japanese,Shige
1961,Japanese,Shigeki
1962,Japanese,Shigemitsu
1963,Japanese,Shigi
1964,Japanese,Shikitei
1965,Japanese,Shikuk
1966,Japanese,Shima
1967,Japanese,Shimada
1968,Japanese,Shimakage
1969,Japanese,Shimamura
1970,Japanese,Shimanouchi
1971,Japanese,Shimaoka
1972,Japanese,Shimazaki
1973,Japanese,Shimazu
1974,Japanese,Shimedzu
1975,Japanese,Shimizu
1976,Japanese,Shimohira
1977,Japanese,Shimon
1978,Japanese,Shimura
1979,Japanese,Shimuzu
1980,Japanese,Shinko
1981,Japanese,Shinozaki
1982,Japanese,Shinozuka
1983,Japanese,Shintaro
1984,Japanese,Shiokawa
1985,Japanese,Shiomi
1986,Japanese,Shiomiya
1987,Japanese,Shionoya
1988,Japanese,Shiotani
1989,Japanese,Shioya
1990,Japanese,Shirahata
1991,Japanese,Shirai
1992,Japanese,Shiraishi
1993,Japanese,Shirane
1994,Japanese,Shirasu
1995,Japanese,Shiratori
1996,Japanese,Shirokawa
1997,Japanese,Shiroyama
1998,Japanese,Shiskikura
1999,Japanese,Shizuma
2000,Japanese,Shobo
2001,Japanese,Shoda
2002,Japanese,Shunji
2003,Japanese,Shunsen
2004,Japanese,Siagyo
2005,Japanese,Soga
2006,Japanese,Sohda
2007,Japanese,Soho
2008,Japanese,Soma
2009,Japanese,Someya
2010,Japanese,Sone
2011,Japanese,Sonoda
2012,Japanese,Soseki
2013,Japanese,Sotomura
2014,Japanese,Suenami
2015,Japanese,Sugai
2016,Japanese,Sugase
2017,Japanese,Sugawara
2018,Japanese,Sugihara
2019,Japanese,Sugimura
2020,Japanese,Sugisata
2021,Japanese,Sugita
2022,Japanese,Sugitani
2023,Japanese,Sugiyama
2024,Japanese,Sumitimo
2025,Japanese,Sunada
2026,Japanese,Suzambo
2027,Japanese,Suzuki
2028,Japanese,Tabuchi
2029,Japanese,Tadeshi
2030,Japanese,Tagawa
2031,Japanese,Taguchi
2032,Japanese,Taira
2033,Japanese,Taka
2034,Japanese,Takabe
2035,Japanese,Takagaki
2036,Japanese,Takagawa
2037,Japanese,Takagi
2038,Japanese,Takahama
2039,Japanese,Takahashi
2040,Japanese,Takaki
2041,Japanese,Takamura
2042,Japanese,Takano
2043,Japanese,Takaoka
2044,Japanese,Takara
2045,Japanese,Takarabe
2046,Japanese,Takashi
2047,Japanese,Takashita
2048,Japanese,Takasu
2049,Japanese,Takasugi
2050,Japanese,Takayama
2051,Japanese,Takecare
2052,Japanese,Takeda
2053,Japanese,Takei
2054,Japanese,Takekawa
2055,Japanese,Takemago
2056,Japanese,Takemitsu
2057,Japanese,Takemura
2058,Japanese,Takenouchi
2059,Japanese,Takeshita
2060,Japanese,Taketomo
2061,Japanese,Takeuchi
2062,Japanese,Takewaki
2063,Japanese,Takimoto
2064,Japanese,Takishida
2065,Japanese,Takishita
2066,Japanese,Takizawa
2067,Japanese,Taku
2068,Japanese,Takudo
2069,Japanese,Takudome
2070,Japanese,Tamazaki
2071,Japanese,Tamura
2072,Japanese,Tamuro
2073,Japanese,Tanaka
2074,Japanese,Tange
2075,Japanese,Tani
2076,Japanese,Taniguchi
2077,Japanese,Tanizaki
2078,Japanese,Tankoshitsu
2079,Japanese,Tansho
2080,Japanese,Tanuma
2081,Japanese,Tarumi
2082,Japanese,Tatenaka
2083,Japanese,Tatsuko
2084,Japanese,Tatsuno
2085,Japanese,Tatsuya
2086,Japanese,Tawaraya
2087,Japanese,Tayama
2088,Japanese,Temko
2089,Japanese,Tenshin
2090,Japanese,Terada
2091,Japanese,Terajima
2092,Japanese,Terakado
2093,Japanese,Terauchi
2094,Japanese,Teshigahara
2095,Japanese,Teshima
2096,Japanese,Tochikura
2097,Japanese,Togo
2098,Japanese,Tojo
2099,Japanese,Tokaji
2100,Japanese,Tokuda
2101,Japanese,Tokudome
2102,Japanese,Tokuoka
2103,Japanese,Tomika
2104,Japanese,Tomimoto
2105,Japanese,Tomioka
2106,Japanese,Tommii
2107,Japanese,Tomonaga
2108,Japanese,Tomori
2109,Japanese,Tono
2110,Japanese,Torii
2111,Japanese,Torisei
2112,Japanese,Toru
2113,Japanese,Toshishai
2114,Japanese,Toshitala
2115,Japanese,Toshusai
2116,Japanese,Toyama
2117,Japanese,Toyoda
2118,Japanese,Toyoshima
2119,Japanese,Toyota
2120,Japanese,Toyotomi
2121,Japanese,Tsubouchi
2122,Japanese,Tsucgimoto
2123,Japanese,Tsuchie
2124,Japanese,Tsuda
2125,Japanese,Tsuji
2126,Japanese,Tsujimoto
2127,Japanese,Tsujimura
2128,Japanese,Tsukada
2129,Japanese,Tsukade
2130,Japanese,Tsukahara
2131,Japanese,Tsukamoto
2132,Japanese,Tsukatani
2133,Japanese,Tsukawaki
2134,Japanese,Tsukehara
2135,Japanese,Tsukioka
2136,Japanese,Tsumemasa
2137,Japanese,Tsumura
2138,Japanese,Tsunoda
2139,Japanese,Tsurimi
2140,Japanese,Tsuruga
2141,Japanese,Tsuruya
2142,Japanese,Tsushima
2143,Japanese,Tsutaya
2144,Japanese,Tsutomu
2145,Japanese,Uboshita
2146,Japanese,Uchida
2147,Japanese,Uchiyama
2148,Japanese,Ueda
2149,Japanese,Uehara
2150,Japanese,Uemura
2151,Japanese,Ueshima
2152,Japanese,Uesugi
2153,Japanese,Uetake
2154,Japanese,Ugaki
2155,Japanese,Ui
2156,Japanese,Ukiyo
2157,Japanese,Umari
2158,Japanese,Umehara
2159,Japanese,Umeki
2160,Japanese,Uno
2161,Japanese,Uoya
2162,Japanese,Urogataya
2163,Japanese,Usami
2164,Japanese,Ushiba
2165,Japanese,Utagawa
2166,Japanese,Wakai
2167,Japanese,Wakatsuki
2168,Japanese,Watabe
2169,Japanese,Watanabe
2170,Japanese,Watari
2171,Japanese,Watnabe
2172,Japanese,Watoga
2173,Japanese,Yakuta
2174,Japanese,Yamabe
2175,Japanese,Yamada
2176,Japanese,Yamagata
2177,Japanese,Yamaguchi
2178,Japanese,Yamaguchiya
2179,Japanese,Yamaha
2180,Japanese,Yamahata
2181,Japanese,Yamakage
2182,Japanese,Yamakawa
2183,Japanese,Yamakazi
2184,Japanese,Yamamoto
2185,Japanese,Yamamura
2186,Japanese,Yamana
2187,Japanese,Yamanaka
2188,Japanese,Yamanouchi
2189,Japanese,Yamanoue
2190,Japanese,Yamaoka
2191,Japanese,Yamashita
2192,Japanese,Yamato
2193,Japanese,Yamawaki
2194,Japanese,Yamazaki
2195,Japanese,Yamhata
2196,Japanese,Yamura
2197,Japanese,Yanagawa
2198,Japanese,Yanagi
2199,Japanese,Yanagimoto
2200,Japanese,Yanagita
2201,Japanese,Yano
2202,Japanese,Yasuda
2203,Japanese,Yasuhiro
2204,Japanese,Yasui
2205,Japanese,Yasujiro
2206,Japanese,Yasukawa
2207,Japanese,Yasutake
2208,Japanese,Yoemon
2209,Japanese,Yokokawa
2210,Japanese,Yokoyama
2211,Japanese,Yonai
2212,Japanese,Yosano
2213,Japanese,Yoshida
2214,Japanese,Yoshifumi
2215,Japanese,Yoshihara
2216,Japanese,Yoshikawa
2217,Japanese,Yoshimatsu
2218,Japanese,Yoshinobu
2219,Japanese,Yoshioka
2220,Japanese,Yoshitomi
2221,Japanese,Yoshizaki
2222,Japanese,Yoshizawa
2223,Japanese,Yuasa
2224,Japanese,Yuhara
2225,Japanese,Yunokawa
2226,Japanese,
2227,Russian,Ababko
2228,Russian,Abaev
2229,Russian,Abagyan
2230,Russian,Abaidulin
2231,Russian,Abaidullin
2232,Russian,Abaimoff
2233,Russian,Abaimov
2234,Russian,Abakeliya
2235,Russian,Abakovsky
2236,Russian,Abakshin
2237,Russian,Abakumoff
2238,Russian,Abakumov
2239,Russian,Abakumtsev
2240,Russian,Abakushin
2241,Russian,Abalakin
2242,Russian,Abalakoff
2243,Russian,Abalakov
2244,Russian,Abaleshev
2245,Russian,Abalihin
2246,Russian,Abalikhin
2247,Russian,Abalkin
2248,Russian,Abalmasoff
2249,Russian,Abalmasov
2250,Russian,Abaloff
2251,Russian,Abalov
2252,Russian,Abamelek
2253,Russian,Abanin
2254,Russian,Abankin
2255,Russian,Abarinoff
2256,Russian,Abarinov
2257,Russian,Abasheev
2258,Russian,Abashev
2259,Russian,Abashidze
2260,Russian,Abashin
2261,Russian,Abashkin
2262,Russian,Abasov
2263,Russian,Abatsiev
2264,Russian,Abaturoff
2265,Russian,Abaturov
2266,Russian,Abaza
2267,Russian,Abaziev
2268,Russian,Abbakumov
2269,Russian,Abbakumovsky
2270,Russian,Abbasov
2271,Russian,Abdank-Kossovsky
2272,Russian,Abdeev
